State,category,value,year
Nebraska,CoalPrice,1.43,2014
Nevada,CoalPrice,2.56,2014
New Hampshire,CoalPrice,4.27,2014
New Jersey,CoalPrice,3.95,2014
New Mexico,CoalPrice,3.77,2014
New York,CoalPrice,3.38,2014
North Carolina,CoalPrice,3.6,2014
North Dakota,CoalPrice,2.17,2014
Ohio,CoalPrice,2.43,2014
Oklahoma,CoalPrice,2.02,2014
Oregon,CoalPrice,2.55,2014
Pennsylvania,CoalPrice,2.89,2014
Rhode Island,CoalPrice,0.0,2014
South Carolina,CoalPrice,3.65,2014
South Dakota,CoalPrice,2.17,2014
Tennessee,CoalPrice,2.64,2014
Texas,CoalPrice,2.03,2014
Utah,CoalPrice,2.11,2014
Vermont,CoalPrice,0.0,2014
Virginia,CoalPrice,3.46,2014
Washington,CoalPrice,2.62,2014
West Virginia,CoalPrice,2.49,2014
Wisconsin,CoalPrice,2.44,2014
Wyoming,CoalPrice,1.63,2014
District of Columbia,CoalPrice,3.0,2014
Alabama,ElecC,310023.0,2010
Alaska,ElecC,21315.0,2010
Arizona,ElecC,248506.0,2010
Arkansas,ElecC,164439.0,2010
California,ElecC,882107.0,2010
Colorado,ElecC,180555.0,2010
Connecticut,ElecC,103697.0,2010
Delaware,ElecC,39599.0,2010
Florida,ElecC,788887.0,2010
Georgia,ElecC,479971.0,2010
Hawaii,ElecC,34176.0,2010
Idaho,ElecC,77786.0,2010
Illinois,ElecC,493923.0,2010
Indiana,ElecC,361653.0,2010
Iowa,ElecC,155059.0,2010
Kansas,ElecC,137915.0,2010
Kentucky,ElecC,319259.0,2010
Louisiana,ElecC,290292.0,2010
Maine,ElecC,39346.0,2010
Maryland,ElecC,222925.0,2010
Massachusetts,ElecC,194905.0,2010
Michigan,ElecC,353651.0,2010
Minnesota,ElecC,231333.0,2010
Mississippi,ElecC,169533.0,2010
Missouri,ElecC,293722.0,2010
Montana,ElecC,46988.0,2010
Nebraska,ElecC,101846.0,2010
Nevada,ElecC,115232.0,2010
New Hampshire,ElecC,37157.0,2010
New Jersey,ElecC,270160.0,2010
New Mexico,ElecC,76526.0,2010
New York,ElecC,493456.0,2010
North Carolina,ElecC,465448.0,2010
North Dakota,ElecC,44207.0,2010
Ohio,ElecC,525944.0,2010
Oklahoma,ElecC,197370.0,2010
Oregon,ElecC,157041.0,2010
Pennsylvania,ElecC,508265.0,2010
Rhode Island,ElecC,26611.0,2010
South Carolina,ElecC,281419.0,2010
South Dakota,ElecC,38747.0,2010
Tennessee,ElecC,353215.0,2010
Texas,ElecC,1223057.0,2010
Utah,ElecC,95686.0,2010
Vermont,ElecC,19090.0,2010
Virginia,ElecC,388307.0,2010
Washington,ElecC,308376.0,2010
West Virginia,ElecC,109293.0,2010
Wisconsin,ElecC,234583.0,2010
Wyoming,ElecC,58391.0,2010
District of Columbia,ElecC,40524.0,2010
Alabama,ElecC,303652.0,2011
Alaska,ElecC,21562.0,2011
Arizona,ElecC,255708.0,2011
Arkansas,ElecC,163530.0,2011
California,ElecC,893745.0,2011
Colorado,ElecC,182400.0,2011
Connecticut,ElecC,101879.0,2011
Delaware,ElecC,39181.0,2011
Florida,ElecC,768009.0,2011
Georgia,ElecC,465298.0,2011
Hawaii,ElecC,33989.0,2011
Idaho,ElecC,79403.0,2011
Illinois,ElecC,487526.0,2011
Indiana,ElecC,361051.0,2011
Iowa,ElecC,155774.0,2011
Kansas,ElecC,139074.0,2011
Kentucky,ElecC,305505.0,2011
Louisiana,ElecC,294691.0,2011
Maine,ElecC,38949.0,2011
Maryland,ElecC,217002.0,2011
Massachusetts,ElecC,189605.0,2011
Michigan,ElecC,358443.0,2011
Minnesota,ElecC,233834.0,2011
Mississippi,ElecC,168340.0,2011
Missouri,ElecC,287478.0,2011
Montana,ElecC,47045.0,2011
Nebraska,ElecC,101255.0,2011
Nevada,ElecC,115723.0,2011
New Hampshire,ElecC,37084.0,2011
New Jersey,ElecC,262246.0,2011
New Mexico,ElecC,78618.0,2011
New York,ElecC,491487.0,2011
North Carolina,ElecC,447262.0,2011
North Dakota,ElecC,46871.0,2011
Ohio,ElecC,527994.0,2011
Oklahoma,ElecC,204197.0,2011
Oregon,ElecC,160949.0,2011
Pennsylvania,ElecC,507560.0,2011
Rhode Island,ElecC,26383.0,2011
South Carolina,ElecC,274627.0,2011
South Dakota,ElecC,39851.0,2011
Tennessee,ElecC,343702.0,2011
Texas,ElecC,1283134.0,2011
Utah,ElecC,98467.0,2011
Vermont,ElecC,18937.0,2011
Virginia,ElecC,376099.0,2011
Washington,ElecC,319789.0,2011
West Virginia,ElecC,106587.0,2011
Wisconsin,ElecC,234103.0,2011
Wyoming,ElecC,59429.0,2011
District of Columbia,ElecC,39450.0,2011
Alabama,ElecC,294055.0,2012
Alaska,ElecC,21893.0,2012
Arizona,ElecC,256116.0,2012
Arkansas,ElecC,159885.0,2012
California,ElecC,885544.0,2012
Colorado,ElecC,183174.0,2012
Connecticut,ElecC,100628.0,2012
Delaware,ElecC,39304.0,2012
Florida,ElecC,752941.0,2012
Georgia,ElecC,446900.0,2012
Hawaii,ElecC,32889.0,2012
Idaho,ElecC,80905.0,2012
Illinois,ElecC,489758.0,2012
Indiana,ElecC,358852.0,2012
Iowa,ElecC,155959.0,2012
Kansas,ElecC,137481.0,2012
Kentucky,ElecC,303833.0,2012
Louisiana,ElecC,289101.0,2012
Maine,ElecC,39446.0,2012
Maryland,ElecC,210908.0,2012
Massachusetts,ElecC,188729.0,2012
Michigan,ElecC,357640.0,2012
Minnesota,ElecC,231977.0,2012
Mississippi,ElecC,165099.0,2012
Missouri,ElecC,281269.0,2012
Montana,ElecC,47302.0,2012
Nebraska,ElecC,105185.0,2012
Nevada,ElecC,120034.0,2012
New Hampshire,ElecC,37089.0,2012
New Jersey,ElecC,256081.0,2012
New Mexico,ElecC,79085.0,2012
New York,ElecC,488471.0,2012
North Carolina,ElecC,437026.0,2012
North Dakota,ElecC,50214.0,2012
Ohio,ElecC,520183.0,2012
Oklahoma,ElecC,202470.0,2012
Oregon,ElecC,159302.0,2012
Pennsylvania,ElecC,493750.0,2012
Rhode Island,ElecC,26301.0,2012
South Carolina,ElecC,265389.0,2012
South Dakota,ElecC,40037.0,2012
Tennessee,ElecC,328854.0,2012
Texas,ElecC,1245735.0,2012
Utah,ElecC,101416.0,2012
Vermont,ElecC,18803.0,2012
Virginia,ElecC,367796.0,2012
Washington,ElecC,315052.0,2012
West Virginia,ElecC,105148.0,2012
Wisconsin,ElecC,234814.0,2012
Wyoming,ElecC,57906.0,2012
District of Columbia,ElecC,38415.0,2012
Alabama,ElecC,299751.0,2013
Alaska,ElecC,21387.0,2013
Arizona,ElecC,258159.0,2013
Arkansas,ElecC,159283.0,2013
California,ElecC,891666.0,2013
Colorado,ElecC,182343.0,2013
Connecticut,ElecC,101761.0,2013
Delaware,ElecC,38719.0,2013
Florida,ElecC,757189.0,2013
Georgia,ElecC,445257.0,2013
Hawaii,ElecC,32425.0,2013
Idaho,ElecC,82598.0,2013
Illinois,ElecC,483838.0,2013
Indiana,ElecC,359923.0,2013
Iowa,ElecC,159358.0,2013
Kansas,ElecC,135959.0,2013
Kentucky,ElecC,289214.0,2013
Louisiana,ElecC,292777.0,2013
Maine,ElecC,40449.0,2013
Maryland,ElecC,211201.0,2013
Massachusetts,ElecC,188564.0,2013
Michigan,ElecC,351567.0,2013
Minnesota,ElecC,234214.0,2013
Mississippi,ElecC,166444.0,2013
Missouri,ElecC,284585.0,2013
Montana,ElecC,47922.0,2013
Nebraska,ElecC,104750.0,2013
Nevada,ElecC,120141.0,2013
New Hampshire,ElecC,37680.0,2013
New Jersey,ElecC,254680.0,2013
New Mexico,ElecC,78698.0,2013
New York,ElecC,504618.0,2013
North Carolina,ElecC,442809.0,2013
North Dakota,ElecC,54704.0,2013
Ohio,ElecC,512848.0,2013
Oklahoma,ElecC,204478.0,2013
Oregon,ElecC,162551.0,2013
Pennsylvania,ElecC,499018.0,2013
Rhode Island,ElecC,26549.0,2013
South Carolina,ElecC,268190.0,2013
South Dakota,ElecC,41660.0,2013
Tennessee,ElecC,330773.0,2013
Texas,ElecC,1292524.0,2013
Utah,ElecC,103977.0,2013
Vermont,ElecC,19065.0,2013
Virginia,ElecC,377066.0,2013
Washington,ElecC,316916.0,2013
West Virginia,ElecC,107136.0,2013
Wisconsin,ElecC,235851.0,2013
Wyoming,ElecC,58187.0,2013
District of Columbia,ElecC,37824.0,2013
Alabama,ElecC,308765.0,2014
Alaska,ElecC,21034.0,2014
Arizona,ElecC,260328.0,2014
Arkansas,ElecC,160638.0,2014
California,ElecC,895939.0,2014
Colorado,ElecC,182189.0,2014
Connecticut,ElecC,100157.0,2014
Delaware,ElecC,38687.0,2014
Florida,ElecC,771379.0,2014
Georgia,ElecC,463315.0,2014
Hawaii,ElecC,32330.0,2014
Idaho,ElecC,79272.0,2014
Illinois,ElecC,482935.0,2014
Indiana,ElecC,364888.0,2014
Iowa,ElecC,161053.0,2014
Kansas,ElecC,138396.0,2014
Kentucky,ElecC,268998.0,2014
Louisiana,ElecC,309224.0,2014
Maine,ElecC,40953.0,2014
Maryland,ElecC,210465.0,2014
Massachusetts,ElecC,185849.0,2014
Michigan,ElecC,352508.0,2014
Minnesota,ElecC,234470.0,2014
Mississippi,ElecC,168582.0,2014
Missouri,ElecC,286193.0,2014
Montana,ElecC,48117.0,2014
Nebraska,ElecC,103118.0,2014
Nevada,ElecC,119678.0,2014
New Hampshire,ElecC,37341.0,2014
New Jersey,ElecC,252031.0,2014
New Mexico,ElecC,78869.0,2014
New York,ElecC,502833.0,2014
North Carolina,ElecC,454249.0,2014
North Dakota,ElecC,62234.0,2014
Ohio,ElecC,514119.0,2014
Oklahoma,ElecC,210088.0,2014
Oregon,ElecC,161507.0,2014
Pennsylvania,ElecC,500498.0,2014
Rhode Island,ElecC,26078.0,2014
South Carolina,ElecC,278487.0,2014
South Dakota,ElecC,42154.0,2014
Tennessee,ElecC,341948.0,2014
Texas,ElecC,1329553.0,2014
Utah,ElecC,102507.0,2014
Vermont,ElecC,19004.0,2014
Virginia,ElecC,382480.0,2014
Washington,ElecC,314384.0,2014
West Virginia,ElecC,111559.0,2014
Wisconsin,ElecC,237116.0,2014
Wyoming,ElecC,58461.0,2014
District of Columbia,ElecC,38193.0,2014
Alabama,ElecE,7833.0,2010
Alaska,ElecE,912.4,2010
Arizona,ElecE,7058.8,2010
Arkansas,ElecE,3393.3,2010
California,ElecE,33381.8,2010
Colorado,ElecE,4786.2,2010
Connecticut,ElecE,5283.1,2010
Delaware,ElecE,1389.5,2010
Florida,ElecE,24459.8,2010
Georgia,ElecE,12409.5,2010
Hawaii,ElecE,2473.3,2010
Idaho,ElecE,1491.9,2010
Illinois,ElecE,13111.8,2010
Indiana,ElecE,8035.5,2010
Iowa,ElecE,3479.7,2010
Kansas,ElecE,3351.6,2010
Kentucky,ElecE,6223.8,2010
Louisiana,ElecE,6435.6,2010
Maine,ElecE,1480.8,2010
Maryland,ElecE,8301.0,2010
Massachusetts,ElecE,8144.9,2010
Michigan,ElecE,10171.9,2010
Minnesota,ElecE,5653.0,2010
Mississippi,ElecE,4147.1,2010
Missouri,ElecE,6698.6,2010
Montana,ElecE,1067.2,2010
Nebraska,ElecE,2244.2,2010
Nevada,ElecE,3234.5,2010
New Hampshire,ElecE,1615.8,2010
New Jersey,ElecE,11589.0,2010
New Mexico,ElecE,1833.5,2010
New York,ElecE,23735.2,2010
North Carolina,ElecE,11822.8,2010
North Dakota,ElecE,913.3,2010
Ohio,ElecE,13976.9,2010
Oklahoma,ElecE,4362.9,2010
Oregon,ElecE,3478.4,2010
Pennsylvania,ElecE,15222.4,2010
Rhode Island,ElecE,1097.7,2010
South Carolina,ElecE,7003.9,2010
South Dakota,ElecE,888.3,2010
Tennessee,ElecE,8851.1,2010
Texas,ElecE,32698.3,2010
Utah,ElecE,1925.4,2010
Vermont,ElecE,740.8,2010
Virginia,ElecE,9893.7,2010
Washington,ElecE,5959.3,2010
West Virginia,ElecE,2360.2,2010
Wisconsin,ElecE,6669.2,2010
Wyoming,ElecE,1035.0,2010
District of Columbia,ElecE,1586.0,2010
Alabama,ElecE,7846.1,2011
Alaska,ElecE,1004.6,2011
Arizona,ElecE,7278.6,2011
Arkansas,ElecE,3446.6,2011
California,ElecE,33919.1,2011
Colorado,ElecE,4963.2,2011
Connecticut,ElecE,4881.5,2011
Delaware,ElecE,1309.2,2011
Florida,ElecE,23880.2,2011
Georgia,ElecE,13108.5,2011
Hawaii,ElecE,3090.5,2011
Idaho,ElecE,1498.2,2011
Illinois,ElecE,12722.1,2011
Indiana,ElecE,8373.1,2011
Iowa,ElecE,3451.3,2011
Kansas,ElecE,3597.9,2011
Kentucky,ElecE,6339.0,2011
Louisiana,ElecE,6425.6,2011
Maine,ElecE,1435.8,2011
Maryland,ElecE,7590.5,2011
Massachusetts,ElecE,7842.4,2011
Michigan,ElecE,10846.5,2011
Minnesota,ElecE,5876.3,2011
Mississippi,ElecE,4202.5,2011
Missouri,ElecE,7008.5,2011
Montana,ElecE,1124.5,2011
Nebraska,ElecE,2338.2,2011
Nevada,ElecE,2992.8,2011
New Hampshire,ElecE,1602.2,2011
New Jersey,ElecE,10953.9,2011
New Mexico,ElecE,1964.3,2011
New York,ElecE,22888.7,2011
North Carolina,ElecE,11332.3,2011
North Dakota,ElecE,1021.1,2011
Ohio,ElecE,13856.1,2011
Oklahoma,ElecE,4636.6,2011
Oregon,ElecE,3792.9,2011
Pennsylvania,ElecE,15382.9,2011
Rhode Island,ElecE,1008.3,2011
South Carolina,ElecE,7081.3,2011
South Dakota,ElecE,939.8,2011
Tennessee,ElecE,9277.6,2011
Texas,ElecE,33064.8,2011
Utah,ElecE,2032.3,2011
Vermont,ElecE,765.9,2011
Virginia,ElecE,9747.7,2011
Washington,ElecE,6294.2,2011
West Virginia,ElecE,2430.5,2011
Wisconsin,ElecE,6943.9,2011
Wyoming,ElecE,1118.0,2011
District of Columbia,ElecE,1480.5,2011
Alabama,ElecE,7665.7,2012
Alaska,ElecE,1035.0,2012
Arizona,ElecE,7361.0,2012
Arkansas,ElecE,3456.4,2012
California,ElecE,34852.5,2012
Colorado,ElecE,4987.6,2012
Connecticut,ElecE,4584.5,2012
Delaware,ElecE,1266.4,2012
Florida,ElecE,23028.6,2012
Georgia,ElecE,12274.7,2012
Hawaii,ElecE,3219.0,2012
Idaho,ElecE,1642.0,2012
Illinois,ElecE,11958.3,2012
Indiana,ElecE,8611.0,2012
Iowa,ElecE,3524.3,2012
Kansas,ElecE,3733.1,2012
Kentucky,ElecE,6377.6,2012
Louisiana,ElecE,5675.3,2012
Maine,ElecE,1365.7,2012
Maryland,ElecE,6973.7,2012
Massachusetts,ElecE,7626.7,2012
Michigan,ElecE,11422.9,2012
Minnesota,ElecE,5970.3,2012
Mississippi,ElecE,4040.3,2012
Missouri,ElecE,7029.5,2012
Montana,ElecE,1132.6,2012
Nebraska,ElecE,2581.1,2012
Nevada,ElecE,3098.5,2012
New Hampshire,ElecE,1542.8,2012
New Jersey,ElecE,10239.7,2012
New Mexico,ElecE,1997.5,2012
New York,ElecE,21683.2,2012
North Carolina,ElecE,11720.6,2012
North Dakota,ElecE,1139.8,2012
Ohio,ElecE,13788.3,2012
Oklahoma,ElecE,4442.0,2012
Oregon,ElecE,3834.9,2012
Pennsylvania,ElecE,14218.8,2012
Rhode Island,ElecE,982.1,2012
South Carolina,ElecE,7079.7,2012
South Dakota,ElecE,996.3,2012
Tennessee,ElecE,8860.3,2012
Texas,ElecE,30604.4,2012
Utah,ElecE,2303.4,2012
Vermont,ElecE,783.6,2012
Virginia,ElecE,9779.5,2012
Washington,ElecE,6349.4,2012
West Virginia,ElecE,2482.0,2012
Wisconsin,ElecE,7015.7,2012
Wyoming,ElecE,1189.9,2012
District of Columbia,ElecE,1334.7,2012
Alabama,ElecE,7901.4,2013
Alaska,ElecE,1005.2,2013
Arizona,ElecE,7669.3,2013
Arkansas,ElecE,3686.7,2013
California,ElecE,37028.1,2013
Colorado,ElecE,5258.2,2013
Connecticut,ElecE,4669.1,2013
Delaware,ElecE,1215.7,2013
Florida,ElecE,22678.3,2013
Georgia,ElecE,12647.6,2013
Hawaii,ElecE,3153.6,2013
Idaho,ElecE,1832.6,2013
Illinois,ElecE,11518.5,2013
Indiana,ElecE,9112.0,2013
Iowa,ElecE,3769.0,2013
Kansas,ElecE,3790.1,2013
Kentucky,ElecE,6471.4,2013
Louisiana,ElecE,6349.7,2013
Maine,ElecE,1405.7,2013
Maryland,ElecE,7215.5,2013
Massachusetts,ElecE,8019.9,2013
Michigan,ElecE,11520.6,2013
Minnesota,ElecE,6379.2,2013
Mississippi,ElecE,4373.3,2013
Missouri,ElecE,7538.1,2013
Montana,ElecE,1158.2,2013
Nebraska,ElecE,2682.6,2013
Nevada,ElecE,3180.0,2013
New Hampshire,ElecE,1579.1,2013
New Jersey,ElecE,10152.7,2013
New Mexico,ElecE,2106.6,2013
New York,ElecE,22835.6,2013
North Carolina,ElecE,11991.2,2013
North Dakota,ElecE,1298.9,2013
Ohio,ElecE,13715.0,2013
Oklahoma,ElecE,4629.3,2013
Oregon,ElecE,4018.9,2013
Pennsylvania,ElecE,14242.2,2013
Rhode Island,ElecE,1067.3,2013
South Carolina,ElecE,7264.7,2013
South Dakota,ElecE,1081.4,2013
Tennessee,ElecE,8817.5,2013
Texas,ElecE,32034.7,2013
Utah,ElecE,2462.0,2013
Vermont,ElecE,816.6,2013
Virginia,ElecE,9896.8,2013
Washington,ElecE,6521.4,2013
West Virginia,ElecE,2483.3,2013
Wisconsin,ElecE,7256.0,2013
Wyoming,ElecE,1254.7,2013
District of Columbia,ElecE,1314.0,2013
Alabama,ElecE,8363.3,2014
Alaska,ElecE,1055.8,2014
Arizona,ElecE,7764.4,2014
Arkansas,ElecE,3703.5,2014
California,ElecE,39424.1,2014
Colorado,ElecE,5345.7,2014
Connecticut,ElecE,5004.0,2014
Delaware,ElecE,1239.2,2014
Florida,ElecE,24339.3,2014
Georgia,ElecE,13613.7,2014
Hawaii,ElecE,3159.3,2014
Idaho,ElecE,1841.5,2014
Illinois,ElecE,13026.9,2014
Indiana,ElecE,9583.6,2014
Iowa,ElecE,3847.3,2014
Kansas,ElecE,4032.6,2014
Kentucky,ElecE,6378.5,2014
Louisiana,ElecE,6777.8,2014
Maine,ElecE,1518.4,2014
Maryland,ElecE,7464.6,2014
Massachusetts,ElecE,8363.5,2014
Michigan,ElecE,11364.6,2014
Minnesota,ElecE,6459.9,2014
Mississippi,ElecE,4668.6,2014
Missouri,ElecE,7644.4,2014
Montana,ElecE,1163.6,2014
Nebraska,ElecE,2671.4,2014
Nevada,ElecE,3411.2,2014
New Hampshire,ElecE,1665.7,2014
New Jersey,ElecE,10190.7,2014
New Mexico,ElecE,2205.2,2014
New York,ElecE,23950.5,2014
North Carolina,ElecE,12421.6,2014
North Dakota,ElecE,1511.0,2014
Ohio,ElecE,14538.3,2014
Oklahoma,ElecE,4944.3,2014
Oregon,ElecE,4110.0,2014
Pennsylvania,ElecE,14984.4,2014
Rhode Island,ElecE,1178.0,2014
South Carolina,ElecE,7889.8,2014
South Dakota,ElecE,1118.2,2014
Tennessee,ElecE,9379.0,2014
Texas,ElecE,33991.3,2014
Utah,ElecE,2487.0,2014
Vermont,ElecE,811.5,2014
Virginia,ElecE,10284.3,2014
Washington,ElecE,6494.1,2014
West Virginia,ElecE,2499.5,2014
Wisconsin,ElecE,7335.7,2014
Wyoming,ElecE,1294.7,2014
District of Columbia,ElecE,1355.9,2014
Alabama,ElecPrice,26.44,2010
Alaska,ElecPrice,43.29,2010
Arizona,ElecPrice,28.4,2010
Arkansas,ElecPrice,21.57,2010
California,ElecPrice,38.23,2010
Colorado,ElecPrice,26.9,2010
Connecticut,ElecPrice,50.95,2010
Delaware,ElecPrice,35.09,2010
Florida,ElecPrice,31.01,2010
Georgia,ElecPrice,26.07,2010
Hawaii,ElecPrice,73.8,2010
Idaho,ElecPrice,19.18,2010
Illinois,ElecPrice,26.82,2010
Indiana,ElecPrice,22.55,2010
Iowa,ElecPrice,22.44,2010
Kansas,ElecPrice,24.52,2010
Kentucky,ElecPrice,19.81,2010
Louisiana,ElecPrice,23.12,2010
Maine,ElecPrice,37.64,2010
Maryland,ElecPrice,37.24,2010
Massachusetts,ElecPrice,41.79,2010
Michigan,ElecPrice,29.05,2010
Minnesota,ElecPrice,24.72,2010
Mississippi,ElecPrice,25.46,2010
Missouri,ElecPrice,22.81,2010
Montana,ElecPrice,23.08,2010
Nebraska,ElecPrice,22.03,2010
Nevada,ElecPrice,28.66,2010
New Hampshire,ElecPrice,43.48,2010
New Jersey,ElecPrice,43.07,2010
New Mexico,ElecPrice,24.88,2010
New York,ElecPrice,48.1,2010
North Carolina,ElecPrice,25.4,2010
North Dakota,ElecPrice,20.87,2010
Ohio,ElecPrice,26.89,2010
Oklahoma,ElecPrice,22.3,2010
Oregon,ElecPrice,22.15,2010
Pennsylvania,ElecPrice,30.29,2010
Rhode Island,ElecPrice,41.25,2010
South Carolina,ElecPrice,24.89,2010
South Dakota,ElecPrice,22.93,2010
Tennessee,ElecPrice,25.3,2010
Texas,ElecPrice,27.69,2010
Utah,ElecPrice,20.45,2010
Vermont,ElecPrice,38.81,2010
Virginia,ElecPrice,25.48,2010
Washington,ElecPrice,19.63,2010
West Virginia,ElecPrice,21.89,2010
Wisconsin,ElecPrice,28.76,2010
Wyoming,ElecPrice,18.27,2010
District of Columbia,ElecPrice,39.14,2010
Alabama,ElecPrice,27.08,2011
Alaska,ElecPrice,47.13,2011
Arizona,ElecPrice,28.46,2011
Arkansas,ElecPrice,22.02,2011
California,ElecPrice,38.35,2011
Colorado,ElecPrice,27.61,2011
Connecticut,ElecPrice,47.91,2011
Delaware,ElecPrice,33.73,2011
Florida,ElecPrice,31.09,2011
Georgia,ElecPrice,28.17,2011
Hawaii,ElecPrice,92.78,2011
Idaho,ElecPrice,18.87,2011
Illinois,ElecPrice,26.38,2011
Indiana,ElecPrice,23.55,2011
Iowa,ElecPrice,22.16,2011
Kansas,ElecPrice,26.11,2011
Kentucky,ElecPrice,21.1,2011
Louisiana,ElecPrice,22.76,2011
Maine,ElecPrice,36.86,2011
Maryland,ElecPrice,34.98,2011
Massachusetts,ElecPrice,41.36,2011
Michigan,ElecPrice,30.57,2011
Minnesota,ElecPrice,25.43,2011
Mississippi,ElecPrice,26.0,2011
Missouri,ElecPrice,24.38,2011
Montana,ElecPrice,24.26,2011
Nebraska,ElecPrice,23.09,2011
Nevada,ElecPrice,26.43,2011
New Hampshire,ElecPrice,43.2,2011
New Jersey,ElecPrice,41.95,2011
New Mexico,ElecPrice,25.92,2011
New York,ElecPrice,46.57,2011
North Carolina,ElecPrice,25.34,2011
North Dakota,ElecPrice,22.02,2011
Ohio,ElecPrice,26.56,2011
Oklahoma,ElecPrice,22.91,2011
Oregon,ElecPrice,23.57,2011
Pennsylvania,ElecPrice,30.73,2011
Rhode Island,ElecPrice,38.22,2011
South Carolina,ElecPrice,25.78,2011
South Dakota,ElecPrice,23.58,2011
Tennessee,ElecPrice,27.26,2011
Texas,ElecPrice,26.64,2011
Utah,ElecPrice,20.98,2011
Vermont,ElecPrice,40.44,2011
Virginia,ElecPrice,25.92,2011
Washington,ElecPrice,20.01,2011
West Virginia,ElecPrice,23.16,2011
Wisconsin,ElecPrice,30.01,2011
Wyoming,ElecPrice,19.39,2011
District of Columbia,ElecPrice,37.53,2011
Alabama,ElecPrice,27.32,2012
Alaska,ElecPrice,47.84,2012
Arizona,ElecPrice,28.74,2012
Arkansas,ElecPrice,22.56,2012
California,ElecPrice,39.75,2012
Colorado,ElecPrice,27.63,2012
Connecticut,ElecPrice,45.56,2012
Delaware,ElecPrice,32.48,2012
Florida,ElecPrice,30.58,2012
Georgia,ElecPrice,27.47,2012
Hawaii,ElecPrice,99.96,2012
Idaho,ElecPrice,20.3,2012
Illinois,ElecPrice,24.7,2012
Indiana,ElecPrice,24.4,2012
Iowa,ElecPrice,22.6,2012
Kansas,ElecPrice,27.42,2012
Kentucky,ElecPrice,21.37,2012
Louisiana,ElecPrice,20.49,2012
Maine,ElecPrice,34.62,2012
Maryland,ElecPrice,33.07,2012
Massachusetts,ElecPrice,40.41,2012
Michigan,ElecPrice,32.29,2012
Minnesota,ElecPrice,26.06,2012
Mississippi,ElecPrice,25.5,2012
Missouri,ElecPrice,24.99,2012
Montana,ElecPrice,24.32,2012
Nebraska,ElecPrice,24.54,2012
Nevada,ElecPrice,26.38,2012
New Hampshire,ElecPrice,41.6,2012
New Jersey,ElecPrice,40.12,2012
New Mexico,ElecPrice,26.21,2012
New York,ElecPrice,44.39,2012
North Carolina,ElecPrice,26.82,2012
North Dakota,ElecPrice,22.99,2012
Ohio,ElecPrice,26.84,2012
Oklahoma,ElecPrice,22.16,2012
Oregon,ElecPrice,24.07,2012
Pennsylvania,ElecPrice,29.12,2012
Rhode Island,ElecPrice,37.34,2012
South Carolina,ElecPrice,26.68,2012
South Dakota,ElecPrice,24.88,2012
Tennessee,ElecPrice,27.23,2012
Texas,ElecPrice,25.33,2012
Utah,ElecPrice,23.1,2012
Vermont,ElecPrice,41.68,2012
Virginia,ElecPrice,26.59,2012
Washington,ElecPrice,20.49,2012
West Virginia,ElecPrice,23.91,2012
Wisconsin,ElecPrice,30.25,2012
Wyoming,ElecPrice,21.19,2012
District of Columbia,ElecPrice,34.74,2012
Alabama,ElecPrice,26.47,2013
Alaska,ElecPrice,48.37,2013
Arizona,ElecPrice,29.71,2013
Arkansas,ElecPrice,23.29,2013
California,ElecPrice,42.01,2013
Colorado,ElecPrice,29.01,2013
Connecticut,ElecPrice,45.88,2013
Delaware,ElecPrice,32.11,2013
Florida,ElecPrice,29.95,2013
Georgia,ElecPrice,28.41,2013
Hawaii,ElecPrice,97.51,2013
Idaho,ElecPrice,22.19,2013
Illinois,ElecPrice,24.35,2013
Indiana,ElecPrice,25.65,2013
Iowa,ElecPrice,23.65,2013
Kansas,ElecPrice,28.68,2013
Kentucky,ElecPrice,22.58,2013
Louisiana,ElecPrice,24.3,2013
Maine,ElecPrice,34.75,2013
Maryland,ElecPrice,34.16,2013
Massachusetts,ElecPrice,42.53,2013
Michigan,ElecPrice,32.89,2013
Minnesota,ElecPrice,27.69,2013
Mississippi,ElecPrice,26.9,2013
Missouri,ElecPrice,26.49,2013
Montana,ElecPrice,25.74,2013
Nebraska,ElecPrice,25.61,2013
Nevada,ElecPrice,26.47,2013
New Hampshire,ElecPrice,41.91,2013
New Jersey,ElecPrice,40.21,2013
New Mexico,ElecPrice,27.25,2013
New York,ElecPrice,45.25,2013
North Carolina,ElecPrice,27.08,2013
North Dakota,ElecPrice,24.07,2013
Ohio,ElecPrice,27.08,2013
Oklahoma,ElecPrice,23.23,2013
Oregon,ElecPrice,24.72,2013
Pennsylvania,ElecPrice,28.82,2013
Rhode Island,ElecPrice,40.2,2013
South Carolina,ElecPrice,27.09,2013
South Dakota,ElecPrice,25.96,2013
Tennessee,ElecPrice,26.81,2013
Texas,ElecPrice,25.67,2013
Utah,ElecPrice,23.97,2013
Vermont,ElecPrice,42.83,2013
Virginia,ElecPrice,26.25,2013
Washington,ElecPrice,20.94,2013
West Virginia,ElecPrice,23.2,2013
Wisconsin,ElecPrice,30.82,2013
Wyoming,ElecPrice,22.24,2013
District of Columbia,ElecPrice,34.74,2013
Alabama,ElecPrice,27.2,2014
Alaska,ElecPrice,51.27,2014
Arizona,ElecPrice,29.83,2014
Arkansas,ElecPrice,23.19,2014
California,ElecPrice,44.49,2014
Colorado,ElecPrice,29.52,2014
Connecticut,ElecPrice,49.96,2014
Delaware,ElecPrice,33.16,2014
